Department,System ID,UPC,Item,Category,Brand,Remaining,Sale Price
Packaged,210000042474,79565003061,Nature's Alchemy Cinnamon Cassia Essential Oil .5oz,Essential oil,Nature's Alchemy,1,7.09
Packaged,210000042488,79565003139,Nature's Alchemy Fir Needle Essential Oil .5oz,Essential oil,Nature's Alchemy,5,11.49
Packaged,210000042492,79565003351,Nature's Alchemy Ylang Ylang Essential Oil .5oz,Essential oil,Nature's Alchemy,2,18.25
Packaged,210000042510,79565003313,Nature's Alchemy Tangerine Essential Oil .5oz,Essential oil,Nature's Alchemy,1,4.39
Packaged,210000042514,79565003214,Nature's Alchemy Myrrh Essential Oil .5oz,Essential oil,Nature's Alchemy,6,34.99
Packaged,210000042516,79565003450,Nature's Alchemy Mandarin Essential Oil .5oz,Essential oil,Nature's Alchemy,3,9.99
Packaged,210000042518,79565003184,Nature's Alchemy Lemon Essential Oil .5oz,Essential oil,Nature's Alchemy,1,5.19
Packaged,210000042522,79565008912,Nature's Alchemy Lavandin Essential Oil .5oz,Essential oil,Nature's Alchemy,1,5.79
Packaged,210000042530,79565003160,Nature's Alchemy Juniper Berry Essential Oil .5oz,Essential oil,Nature's Alchemy,5,17.79
Packaged,210000042536,79565003405,Nature's Alchemy Grapefruit Essential Oil .5oz,Essential oil,Nature's Alchemy,3,9.69
Packaged,210000042628,,Mad Hippie Face Cream Anti-Wrinkle,Personal Care / Skin care,Mad Hippie,1,28.19
Packaged,210000042680,851618001602,lip balm vanilla tangerine OG singing dog,Personal Care / Cosmetics,Singing Dog,3,2.99
Packaged,210000043092,49347003749,Light Mountain Hair Color Light Brown,Personal Care / Hair care,Light Mountain,3,7.99
Packaged,210000043096,49347003831,Light Mountain Hair Color Burgundy,Personal Care / Hair care,Light Mountain,1,7.99
Packaged,210000043098,49347003824,Light Mountain Hair Color Red Amber Spice,Personal Care / Hair care,Light Mountain,3,7.99
Packaged,210000043133,869448000023,True CBD Hemp Oil 350mg,Cbd / Supplement,True CBD Hemp Oil,4,62.99
Packaged,210000043195,18787500903,Dr. Bronner's Toothpaste Peppermint (Travel),Personal Care / Oral Care,Dr. Bronner's Magic Soaps,16,2.59
Packaged,210000043269,602444005902,Wyndmere Linden Blossom Absolute 22,Personal Care,Wyndmere Naturals,1,14.99
Packaged,210000043365,718334220628,Desert Essence Dental Tape Tea Tree Floss,Personal Care / Oral Care,Desert Essence,1,4.19
Packaged,210000043421,73377071096,Earth Therapeutics Pumice Brush With Handle,Personal Care,Earth Therapeutics,2,6.29
Packaged,210000043682,690940000361,Griffin Remedy Shampoo Color  Extend  8 oz,Personal Care / Hair care,Griffin Remedy,2,9.69
Packaged,210000043684,690940000378,Griffin Remedy Conditioner Color Extend 8 oz,Personal Care / Hair care,Griffin Remedy,3,9.69
Packaged,210000043686,690940000170,Griffin Remedy Foaming Hand Soap Peppermint Tea Tree,Personal Care,Griffin Remedy,10,6.69
Packaged,210000043904,18787940051,DR. Bronner's Organic Shave Soap Lemongrass Lime,Personal Care / Shaving,Dr. Bronner's Magic Soaps,2,10.19
Packaged,210000044004,724742007614,Alba Botanica Acne Scrub 8oz,Personal Care / Skin care,Alba Botanica,2,13.69
Packaged,210000044193,8500000278,Wise Ways Arnica Boswellia cream 1oz,Personal Care,Wise Ways Herbals,2,10.39
Packaged,210000044316,733739076342,Peace Love and Flowers essential oil 1oz NOW FOODS,Essential oil,Now Foods,4,17.99
Packaged,210000044634,816884016118,Sophi Nail Polish Matchmaker,Personal Care / Cosmetics,Sophi by Piggy Paint,3,7.99
Packaged,210000044763,733739075659,lemon oil 1oz NOW FOODS,Essential oil,Now Foods,2,6.49
Packaged,210000044765,733739075826,lemongrass oil 1oz NOW FOODS,Essential oil,Now Foods,2,7.99
Packaged,210000044767,733739075536,grapefruit oil 1oz NOW FOODS,Essential oil,Now Foods,3,9.99
Packaged,210000045005,727101500580,Wise Ways Meno Moist,Personal Care,Wise Ways Herbals,2,4.99
Packaged,210000045038,733739080929,Xyliwhite Platinum cinnafresh Toothpaste 6.4 oz NOW FOODS,Personal Care / Oral Care,Now Foods,2,5.79
Packaged,210000045040,733739081025,Xyliwhite  coconut oil Toothpaste  6.4 oz NOW FOODS,Personal Care / Oral Care,Now Foods,6,6.99
Packaged,210000045164,690940000804,Griffin Remedy Lotion Phytoplankton Geranium 8 oz.,Personal Care / Skin care,Griffin Remedy,2,15.79
Packaged,210000045257,87992113925,Reviva Hyaluronic Acid Serum,Personal Care / Skin care,Reviva,2,21.99
Packaged,210000045259,87992119811,Reviva Collagen Serum,Personal Care / Skin care,Reviva,1,27.49
Packaged,210000045349,51381903800,Aura Cacia Shea Nut Skin Care Oil 4 oz Organic,Personal Care / Skin care,AuraCacia,4,8.99
Packaged,210000045612,733739075307,cinnamon cassia essential oil 1oz NOW FOODS,Essential oil,Now Foods,7,8.99
Packaged,210000045646,752423296699,Thyme Out Acne Eczema 8oz,Personal Care / Skin care,Thyme Out,3,17.99
Packaged,210000045702,784672953023,Senzacare Bamboo Toothbrush Ultra Soft,Personal Care / Oral Care,Senzacare,8,4.49
Packaged,210000045704,860203001378,Senzacare (Plastic-Free) Silk Dental Floss Tea Tree,Personal Care / Oral Care,Senzacare,7,4.49
Packaged,210000045757,727101200039,Wise Ways Itch Free (Jewelweed) Salve 2 oz,Personal Care,Wise Ways Herbals,3,14.39
Packaged,210000045798,41507070028,Thayer's Witch Hazel Medicated Pads,Personal Care,Thayers Natural Remedies,1,10.29
Packaged,210000045884,77014100057,Light Mountain Hair Color Medium Brown,Personal Care / Hair care,Light Mountain,3,7.99
Packaged,210000046156,603225400534,Four Elements Lip Balm Lemon Balm,Personal Care / Bar Soap/Hand,Four Elements,1,3.99
Packaged,210000046263,733739074652,spearmint essential oil organic 1oz NOW FOODS,Essential oil,Now Foods,1,12.59
Packaged,210000046831,786648030011,Neem Aura Neem Leaf Extract OG 1oz,Personal Care / Skin care,Neem Aura,3,13.29
Packaged,210000046849,733739075680,myrrh oil 1oz NOW FOODS,Essential oil,Now Foods,2,41.99
Packaged,210000046919,,Emily's Lip Balm Sugar Mint,Personal Care / Cosmetics,Emily's Soaps,4,5.29
Packaged,210000046920,,Emily's Almond Lip balm,Personal Care / Cosmetics,,3,5.29
Packaged,210000046934,31072501010,Ear Ease Pain Reliever,Personal Care,Ear Ease,2,12.99
Packaged,210000046956,41507070288,Thayer's Witch Hazel SPRAY Alcohol Free Unscented 8oz,Personal Care,Thayers Natural Remedies,1,9.99
Packaged,210000046983,79565664002,Nature's Alchemy Clove Bud ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,6,6.49
Packaged,210000046985,79565664026,Nature's Alchemy Eucalyptus ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,11,6.29
Packaged,210000046987,79565664040,Nature's Alchemy Frankincense ORGANIC  Essential Oil .5oz,Essential oil,Nature's Alchemy,7,16.79
Packaged,210000046989,79565664064,Nature's Alchemy Grapefruit ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,7,6.99
Packaged,210000046991,79565664088,Nature's Alchemy Lavender ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,7,9.79
Packaged,210000046995,79565664101,Nature's Alchemy Lemon ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,4,4.49
Packaged,210000046997,79565664125,Nature's Alchemy Lemongrass ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,7,4.29
Packaged,210000046999,79565664149,Nature's Alchemy Orange ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,9,4.19
Packaged,210000047001,79565664187,Nature's Alchemy Peppermint ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,8,6.99
Packaged,210000047003,79565664200,Nature's Alchemy Rosemary ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,8,5.79
Packaged,210000047005,79565664224,Nature's Alchemy Tea Tree ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,7,7.99
Packaged,210000047007,79565664163,Nature's Alchemy Oregano ORGANIC Essential Oil .5oz,Essential oil,Nature's Alchemy,4,7.49
Packaged,210000047037,733739076380,lemon eucalyptus essential oil 1oz NOW FOODS,Essential oil,Now Foods,3,9.99
Packaged,210000047219,858033,Wise Ways African Glory Hair Oil 2 oz,Personal Care,Wise Ways Herbals,4,13.69
Packaged,210000047431,779242817836,Canus Goats Milk Lotion 11.8oz FF,Personal Care / Skin care,Canus,2,15.79
Packaged,210000047523,602573528525,Muscle MX CBD Balm Activate Heated  350 mg,Cbd / Topical,Muscle MX,5,29.99
Packaged,210000047525,602573528549,Muscle MX CBD Balm Recovery Cooling 350 mg,Cbd / Topical,Muscle MX,4,29.99
Packaged,210000047527,602573528518,Muscle MX CBD Balm Recovery Cooling .5 oz,Cbd / Topical,Muscle MX,3,9.99
Packaged,210000047529,602573528501,Muscle MX CBD Balm Activate Heated .5 oz,Cbd / Topical,Muscle MX,6,9.99
Packaged,210000047967,48341006541,Swisspers Cotton Take Along Variety Pack,Personal Care,Swisspers,1,2.19
Packaged,210000048088,841058047018,Bull Dog Bamboo 5 Blade Razor Cartridge 4 ct Refill,Personal Care / Shaving,preserve,5,9.79
Packaged,210000048101,696303028706,Magic Soothing Balm hemp cbd .5oz,Cbd / Topical,H. Hemp,1,10
Packaged,210000048290,752830191860,pstyle Black,Personal Care / Feminine,pstyle,2,9.99
Packaged,210000048391,735850810065,Siskiyou CBD for Pets w/Salmon Oil,Cbd / Supplement,Siskiyou Sungrown,11,29.99
Packaged,210000048397,735850810034,Siskiyou CBD Skin Balm 1oz,Cbd / Supplement,Siskiyou Sungrown,4,17.49
Packaged,210000048399,735850810058,Siskiyou CBD Body Oil  Spray or Roller 2oz,Cbd / Supplement,Siskiyou Sungrown,3,15
Packaged,210000048435,18787506110,Dr. Bronner's Hand Sanitizer Peppermint 2 oz,Personal Care,Dr. Bronner's Magic Soaps,13,4.99
Packaged,210000048510,77014100064,Light Mountain Hair Color Mahogany,Personal Care / Hair care,Light Mountain,1,7.99
Packaged,210000048911,9312657131015,Jack N Jill Bio Rinse Cup Kids Bunny,Personal Care / Oral Care,Jack N' Jill,2,6.49
Packaged,210000048913,9312657131046,Jack N' Jill Biodegradable Rinse Cup,Personal Care / Oral Care,Jack N' Jill,4,6.49
Packaged,210000049103,30985038507,DermaE  Acne Serum 2oz,Personal Care / Skin care,DermaE,1,17.89
Packaged,210000049137,608503052467,All Terrain Herbal Kids Eczema Spray,Personal Care,All Terrain,1,11.49
Packaged,210000049151,856932007668,Andalou Shave Cream  Coconut Lime,Personal Care / Skin care,Andalou Naturals,1,10.39
Packaged,210000049229,4001638097079,Weleda Deodorant Citrus 3.4 oz / 100 ml,Personal Care / Deodorant,Weleda,2,15.49
Packaged,210000049231,4001638095228,Weleda Deodorant Men's Roll on,Personal Care / Deodorant,Weleda,3,9.89
Packaged,210000049468,859028006064,CBD transdermal patch 10 mg,Cbd / Topical,Mary's Nutritionals,10,3.99
Packaged,210000049484,813424021458,Acure Biocell Facemask Brightening,Personal Care / Skin care,Accure,1,3.99
Packaged,210000049621,860203001392,Senzacare Dental Floss Mint  Plastic Free,Personal Care / Oral Care,Senzacare,4,4.49
Packaged,210000049623,860203001415,Senzacare (Plastic-Free) Silk Dental Floss Unflavored,Personal Care / Oral Care,Senzacare,2,4.49
Packaged,210000049744,79565005690,Light Mountain Hair Color Light Red (4Pack),Personal Care / Hair care,Light Mountain,4,18.99
Packaged,210000049872,602573963876,Muscle MX CBD Lotion Restore Cooling 1000 mg,Cbd / Topical,Muscle MX,10,29.99
Packaged,210000050034,727101500603,Wise Ways Salve Witch Hazel Suppositories,Personal Care,Wise Ways Herbals,1,10.39
Packaged,210000050093,727101200909,Wise Ways Lemon Balm Salve,Personal Care,Wise Ways Herbals,3,14.29
Packaged,210000050207,850004695098,WYLD CBD Gummies 500 mg 20 ct Blackberry,Cbd / Supplement,WYLD CBD,5,31.99
Packaged,210000050249,49347003701,Light Mountain Hair Color  Warm Chestnut,Personal Care / Hair care,Light Mountain,1,7.99
Packaged,210000050709,816884018952,Sophi Nail Polish Fir Sure,Personal Care / Cosmetics,Sophi by Piggy Paint,2,7.99
Packaged,210000050796,,Emily's Soaps 4 Thieves Oil Roll-On,Essential oil,Emily's Soaps,9,10.49
Packaged,210000050849,18787500828,Dr. Bronner's Toothpaste Spearmint,Personal Care / Oral Care,Dr. Bronner's Magic Soaps,10,7.19
Packaged,210000051079,,Earth's Care Hemorrhoid Relief Cream,Personal Care,Earth's Care,2,9.29
Packaged,210000051123,27275300208,Auromere Ayervedic Herbal Mouthwash 16oz,Personal Care / Oral Care,Auromere,6,15.29
Packaged,210000051125,27275200041,Auromere Toothpaste Mint 4.16oz,Personal Care / Oral Care,Auromere,4,8.99
Packaged,210000051330,860003265833,Vital Leaf CBD Elixir Drops 2 oz  Rose Cardamom 1000 mg,Cbd / Supplement,Vital Leaf,3,69.99
Packaged,210000051582,608503050043,all terrain bandages sheer 40ct,Personal Care,All Terrain,2,3.99
Packaged,210000051588,850004695111,WYLD CBD Gummies 500 mg 20 ct Lemon,Cbd / Supplement,WYLD CBD,3,31.99
Packaged,210000051788,718334220536,Desert Essence Tea Tree Neem Toothpaste Wintergreen,Personal Care / Oral Care,Desert Essence,1,7.99
Packaged,210000051815,619011956055,Terra Face Cover with Hood Medium,Apparel,Terra Natural Designs,1,15.99
Packaged,210000051817,619011956116,Terra Face Cover with Hood Large,Apparel,Terra Natural Designs,1,15.99
Packaged,210000051819,619011956062,Terra Face Cover with Hood Kids Size,Apparel,Terra Natural Designs,1,15.99
Packaged,210000051820,619011956147,Terra Simple Mask Holder,Apparel / Jewelry,Terra Natural Designs,1,4.95
Packaged,210000051946,816884016859,Sophi Nail Polish Lost in London,Personal Care / Cosmetics,Sophi by Piggy Paint,1,7.99
Packaged,210000051981,79565005010,Ancient Secrets Dead Sea Bath Salt 2 LBS Lavender,Personal Care,Ancient Secrets,2,12.99
Packaged,210000051983,79565005034,Ancient Secrets Dead Sea Bath Salt 2 LBS Eucalyptus,Personal Care,Ancient Secrets,2,12.99
Packaged,210000051985,79565006987,Ancient Secrets Dead Sea Bath Salt 1 LB Lavender,Personal Care,Ancient Secrets,6,7.59
Packaged,210000051987,79565006994,Ancient Secrets Dead Sea Bath Salt 1 LB Eucalyptus,Personal Care,Ancient Secrets,3,7.59
Packaged,210000051999,56454628,BWC  Shampoo Daily,Personal Care / Hair care,Beauty Without Cruelty,4,13.39
Packaged,210000052001,56454635,BWC  Conditioner Daily,Personal Care / Hair care,Beauty Without Cruelty,4,13.39
Packaged,210000052132,603225400770,Four Elements  Herbal Bar Soap Look No XMa  3.8oz,Personal Care / Bar Soap/Hand,Four Elements,1,6.59
Packaged,210000052188,91639308766,Thai Crystal Deodorant Stone Velvet Pouch,Personal Care / Deodorant,Deodorant Stones of America,1,7.49
Packaged,210000052198,,Light Mountain Hair Color Light Red Bulk Package,Personal Care / Hair care,Light Mountain,3,4.79
Packaged,210000052598,5060480200623,Georganics Dental Floss,Personal Care / Oral Care,Georganics,4,7.29
Packaged,210000052600,5060480200746,Georganics Dental Floss Refill Peppermint 2ct,Personal Care / Deodorant,,1,9.39
Packaged,210000053007,852570006537,All Good Sunscreen Stick Spf 50  2.75 oz Kids,Personal Care / Skin care / Sun ,All Good,1,14.99
Packaged,210000053015,713757241427,All Good Lip Balm SPF 20 Coconut,Personal Care / Cosmetics,All Good,2,3.99
Packaged,210000053019,852570006360,All Good Sunscreen Butter SPF 50 1 oz,Personal Care / Cosmetics,All Good,1,9.79
Packaged,210000053346,51381903848,Aura Cacia Fractionated Coconut Skin Care Oil 4 oz ORGANIC,Personal Care / Skin care,AuraCacia,2,8.49
Packaged,210000053725,852570006810,All Good Sunscreen Lotion Spf 30 Sport TINTED,Personal Care / Skin care / Sun ,All Good,1,10.99
Packaged,210000053752,854049002453,Accure Cream Soothing Cleansing,Personal Care / Skin care,Accure,1,10.49
Packaged,210000053837,5018744027059,BWC Beauty Without Cruelty Mascara Black,Personal Care / Cosmetics,Ecco Bella,1,19.99
Packaged,210000053839,5018744027066,Beauty Without Cruelty Mascara Walnut,Personal Care / Cosmetics,Ecco Bella,2,19.99
Packaged,210000053841,79565003474,Nature's Alchemy Palmarosa Essential Oil .5oz,Essential oil,Nature's Alchemy,4,6.99
Packaged,210000053990,810023881018,Sophi Nail Polish Not So Mellow,Personal Care / Cosmetics,Sophi by Piggy Paint,3,7.99
Packaged,210000053992,810023881001,Sophi Nail Polish Fearless,Personal Care / Cosmetics,Sophi by Piggy Paint,2,7.99
Packaged,210000054015,850004695371,WYLD CBD Gummies 1000 mg 40 ct Blackberry,Cbd / Supplement,WYLD CBD,7,44.49
Packaged,210000054017,850026948059,WYLD CBD + CBN Gummies 1000 mg 40 ct Elderberry Sleep,Cbd / Supplement,WYLD CBD,4,54.99
Packaged,210000054019,850026948035,WYLD CBD Gummies 1000 mg 40 ct Lemon,Cbd / Supplement,WYLD CBD,1,39.99
Packaged,210000054025,810023881025,Sophi Nail Polish Don't Coffee Me,Personal Care / Cosmetics,Sophi by Piggy Paint,1,6.99
Packaged,210000054085,733739076236,tangerine oil 1oz NOW FOODS,Essential oil,Now Foods,6,5.99
Packaged,210000054326,716237186317,Giovanni Hemp Conditioner Hydrating 8.5 oz,Personal Care / Hair care,Giovanni,2,10.49
Packaged,210000054360,716237184603,Giovanni Papaya & Tangerine Butter Conditioner 24oz,Personal Care / Hair care,Giovanni,1,16.99
Packaged,210000054600,602444001508,Wyndmere Cardamom Oil10mL,Essential oil,Wyndmere Naturals,4,41.99
Packaged,210000054659,858699001774,Crazy Rumors Vegan  Lip Balm Blueberry Lemon  .14oz,Personal Care / Cosmetics,Merry Hempsters,2,3.99
Packaged,210000054663,858699001408,Crazy Rumors Vegan  Lip Tint Pearl  .14oz,Personal Care / Cosmetics,Merry Hempsters,4,5.29
Packaged,210000054667,858699001378,Crazy Rumors Vegan  Lip Tint Breeze  .14oz,Personal Care / Cosmetics,Merry Hempsters,3,5.29
Packaged,210000055032,856932007156,Andalou Naturals CannaCell Facial Serum,Personal Care / Hair care,Andalou Naturals,3,21.99
Packaged,210000055260,672975914271,Muscle MX CBD Balm Activate Heated  1000 mg,Cbd / Topical,Muscle MX,9,59.99
Packaged,210000055262,672975914264,Muscle MX CBD Balm Recovery Cooling  1000 mg,Cbd / Topical,Muscle MX,12,59.99
Packaged,210000055266,8500000292,Wise Ways Roots Apple Cider Hair Tonic,Personal Care / Hair care,Wise Ways Herbals,1,10.99
Packaged,210000055297,91639887759,Thai Crystal Deodorant Bar in Bamboo Box,Personal Care / Deodorant,Deodorant Stones of America,5,6.99
Packaged,210000055309,856932007125,Andalou Naturals CannaCell Facial x.Foliate Scrub,Personal Care / Hair care,Andalou Naturals,2,15.29
Packaged,210000055639,27275390018,Auromere Tongue Cleaner Surgical Stainless,Personal Care / Oral Care,Dr. Tung's,5,8.99
Packaged,210000055649,39278322002,Tiger Balm Patch 5 pc,Personal Care,Tiger Balm,2,6.99
Packaged,210000055851,859975002379,Andalou Naturals  Face Blemish Vanishing Gel,Personal Care / Hair care,Andalou Naturals,2,14.19
Packaged,210000055853,859975020038,Andalou Naturals  Face 1000 Roses Pearl Exfoliator,Personal Care / Hair care,Andalou Naturals,1,15.19
Packaged,210000055855,859975020427,Andalou Naturals  Facial Mask Pure Pore,Personal Care / Hair care,Andalou Naturals,7,5.69
Packaged,210000055858,,Emily's Soaps Lemon Poppyseed Dish Soap Plastic Free Block,Cleaning / Kitchen,Emily's Soaps,4,17.5
Packaged,210000055908,841320104388,Alaffia Deodorant Shea Unscented,Personal Care / Hair care,Alafia,1,6.69
